Podcast Name,Episode Title,Episode Summary,Episode Duration,Episode Date,Podcast Image,Episode Audio,Episode Guests,Episode Highlights
Accidental Creative,Cues and Charisma (with Vanessa Van Edwards),"Whether you realize it or not, you are constantly sending signals to everyone around you. These signals tell others whether or not you are interested, whether or not you are interesting, whether you truly believe what you’re saying or if you’re just faking it, whether you’re confident or insecure, and whether or not they should hire or do business with you. Today’s guest, Vanessa Van Edwards , calls these signals “cues”, and she argues in her new book of the same name that we can actually learn to identify them in others and even shape our own cues to better connect with co-workers and friends. In this episode, we discuss the role of charisma in life and work, and how cues affect our communication and effectiveness. Mentioned in this episode: Please Support Our Sponsors: Hello Fresh: Go to HelloFresh.com/50accidental and use code 50accidental for 50% off plus free shipping! Notion: Try Notion AI for free when you go to Notion.com/accidental.",28,22/03/2022,https://artwork.captivate.fm/334418f0-9c98-493c-b592-9979a04f6332/ac-podcast-new.jpg,https://dts.podtrac.com/redirect.mp3/pscrb.fm/rss/p/pdst.fm/e/podcasts.captivate.fm/media/78120ca2-9f15-4495-a236-4866cb902eb1/AC032222p.mp3,[],[]
Accidental Creative,"What To Do In The Space ""In-Between""","We are at this very moment in a season of transition. Philosophers call this ""liminal space"", from the Latin word ""limen"" which means ""threshold"". It's a season in which something is ending, but the next thing has not yet begun. Many creative pros feel like this describes the season we are all experiencing. The pandemic is ending, but the transition back to office has not yet occurred. Demand is creeping upward, but supply can't yet keep pace. The job market is shifting, but hasn't yet settled. What do you do when you're in this ""liminal space""? On this episode, I share four key things that all of us can do right now to remain effective: Care for your rhythms Develop a skill Ignore the noise but mind the patterns Protect your optimism and sense of agency. Mentioned in this episode: Please Support Our Sponsors: Hello Fresh: Go to HelloFresh.com/50accidental and use code 50accidental for 50% off plus free shipping! Notion: Try Notion AI for free when you go to Notion.com/accidental.",29,08/03/2022,https://artwork.captivate.fm/334418f0-9c98-493c-b592-9979a04f6332/ac-podcast-new.jpg,https://dts.podtrac.com/redirect.mp3/pscrb.fm/rss/p/pdst.fm/e/podcasts.captivate.fm/media/7c192636-a064-4b30-89d6-f544baf6b191/AC030822p.mp3,[],[]
Accidental Creative,5 Reasons Creative People Leave Their Job,"""The Great Resignation"". That's what they're calling the re-shuffling that's happening across many industries right now. Over the past few years, I've worked closely with a number of companies and have discovered that there are five key reasons why many creative people are choosing to leave their job right now, even when it's not in their own best interest to do so. On this episode, I share these five reasons, and offer some practical advice both for managers and creative pros about how to deal with them. Overly Controlling Manager No Clear Path of Advancement Organization Is Out Over Its Skis Toxic Culture They Are Not Seen/Known. Mentioned in this episode: Please Support Our Sponsors: Hello Fresh: Go to HelloFresh.com/50accidental and use code 50accidental for 50% off plus free shipping! Notion: Try Notion AI for free when you go to Notion.com/accidental.",27,01/03/2022,https://artwork.captivate.fm/334418f0-9c98-493c-b592-9979a04f6332/ac-podcast-new.jpg,https://dts.podtrac.com/redirect.mp3/pscrb.fm/rss/p/pdst.fm/e/podcasts.captivate.fm/media/a18fe142-3e80-4ffc-a27d-410b881fbe0b/AC030122p.mp3,[],[]
Accidental Creative,"How To Plan A ""Cave Day"" To Get Work Done","What do you do when you have a ton of important creative work to do, and are feeling stressed about your ability to get it done? My solution is to plan a ""cave day"", which is basically a block of time dedicated to doing deep work. On this episode, I share a few best practices for planning and executing a ""cave day"", then we interview Molly Sonteng, co-founder of CaveDay.org , about what she's learned from leading group work sessions. Why should you intentionally go ""into the cave""? You have time dedicated to what matters most So much of our stress is not knowing when and how the work will get done You eliminate the possibility of the tyranny of the urgent You psychologically orient yourself toward your biggest priorities You perform better when your mind is able to connect dots Your creative intuition and your senses are honed when you are doing ""deep work"" You notice nuances that you overlook when you are distracted You channel your resources like a river How to go ""into the cave"": Literally make your space like a cave Low lighting Immersive sound Sensory deprivation Have a cave-entering ritual Light a candle or play some music Re-affirm your objectives Set a time limit. Mentioned in this episode: Please Support Our Sponsors: Hello Fresh: Go to HelloFresh.com/50accidental and use code 50accidental for 50% off plus free shipping! Notion: Try Notion AI for free when you go to Notion.com/accidental.",30,22/02/2022,https://artwork.captivate.fm/334418f0-9c98-493c-b592-9979a04f6332/ac-podcast-new.jpg,https://dts.podtrac.com/redirect.mp3/pscrb.fm/rss/p/pdst.fm/e/podcasts.captivate.fm/media/4df03ca3-5aff-4430-829a-a7b9f25a390a/AC022222p.mp3,[],[]
Accidental Creative,Designing Worlds For Film (with Lisa Soper),"She calls herself a ""creator and destroyer of worlds"". Lisa Soper is a production designer and animator, whose most recent work is with James Gunn on the new HBO Max series Peacemaker. In this conversation we discuss her career path, why her process always begins with pencil and paper, and how she manages to bring spaces to life while managing the ideas and expectations of other creative pros on the set. Mentioned in this episode: Please Support Our Sponsors: Hello Fresh: Go to HelloFresh.com/50accidental and use code 50accidental for 50% off plus free shipping! Notion: Try Notion AI for free when you go to Notion.com/accidental.",30,15/02/2022,https://artwork.captivate.fm/334418f0-9c98-493c-b592-9979a04f6332/ac-podcast-new.jpg,https://dts.podtrac.com/redirect.mp3/pscrb.fm/rss/p/pdst.fm/e/podcasts.captivate.fm/media/d6931f88-329a-46e0-a8b8-fd47fc0411d2/AC021522p.mp3,[],[]
Accidental Creative,Tracking Wonder (with Jeffrey Davis),"What does the word ""wonder"" mean to you? If you want to experience more creative breakthroughs in life and work, cultivating a sense of awe and possibility is an absolute necessity. But where does wonder come from, and how can we experience more of it each day? Today's guest is Jeffrey Davis. His new book Tracking Wonder is about how to pursue wonder each day. Mentioned in this episode: Please Support Our Sponsors: Hello Fresh: Go to HelloFresh.com/50accidental and use code 50accidental for 50% off plus free shipping! Notion: Try Notion AI for free when you go to Notion.com/accidental.",29,10/02/2022,https://artwork.captivate.fm/334418f0-9c98-493c-b592-9979a04f6332/ac-podcast-new.jpg,https://dts.podtrac.com/redirect.mp3/pscrb.fm/rss/p/pdst.fm/e/podcasts.captivate.fm/media/320514c7-2fda-4494-a621-0dd72f9b5e14/AC021022p.mp3,[],[]
Accidental Creative,Creative Elements (with Jay Clouse),"In the past decade, I've been a guest on hundreds of radio shows and podcasts, and occasionally I have such a good time I want to invite the host onto The Accidental Creative for a chat about creativity. Jay Clouse is the host of the Creative Elements podcast where he interviews creative pros about how they do what they do. In this episode, we discuss the nature of creating under pressure and how to carve a unique career path that is gratifying and valuable to others. Mentioned in this episode: Please Support Our Sponsors: Hello Fresh: Go to HelloFresh.com/50accidental and use code 50accidental for 50% off plus free shipping! Notion: Try Notion AI for free when you go to Notion.com/accidental.",24,03/02/2022,https://artwork.captivate.fm/334418f0-9c98-493c-b592-9979a04f6332/ac-podcast-new.jpg,https://dts.podtrac.com/redirect.mp3/pscrb.fm/rss/p/pdst.fm/e/podcasts.captivate.fm/media/a2739399-cc09-4056-a4bf-1f116bfa8edf/AC020322p.mp3,[],[]
Accidental Creative,Chatter (with Dr. Ethan Kross),"Have you ever noticed the little voice inside your head? What does it say to you, especially when you are doing your work? Sometimes that internal voice can turn against us and stand in the way of effectiveness. On this episode, Dr. Ethan Kross teaches about the nature of chatter and what we can do about it. His new book is called Chatter . Mentioned in this episode: Please Support Our Sponsors: Hello Fresh: Go to HelloFresh.com/50accidental and use code 50accidental for 50% off plus free shipping! Notion: Try Notion AI for free when you go to Notion.com/accidental.",27,31/01/2022,https://artwork.captivate.fm/334418f0-9c98-493c-b592-9979a04f6332/ac-podcast-new.jpg,https://dts.podtrac.com/redirect.mp3/pscrb.fm/rss/p/pdst.fm/e/podcasts.captivate.fm/media/11facd88-d136-44b6-8153-9179e8f61047/AC013122p.mp3,[],[]
Accidental Creative,The Confident Mind (with Dr. Nate Zinsser),"Why do some people seem to have a deep well of confidence when entering challenging moments, and others seem to shrink away from opportunity? More importantly, how can you develop the mindset habits that lead to improved clarity and confidence in moments that matter most? Today's guest is Dr. Nate Zinsser. He is a professor at West Point an the author of the new book The Confident Mind . In this episode, we discuss how confidence affects everything from creativity to collaboration and career choices. Mentioned in this episode: Please Support Our Sponsors: Hello Fresh: Go to HelloFresh.com/50accidental and use code 50accidental for 50% off plus free shipping! Notion: Try Notion AI for free when you go to Notion.com/accidental.",30,25/01/2022,https://artwork.captivate.fm/334418f0-9c98-493c-b592-9979a04f6332/ac-podcast-new.jpg,https://dts.podtrac.com/redirect.mp3/pscrb.fm/rss/p/pdst.fm/e/podcasts.captivate.fm/media/47506369-839b-4d69-b812-7144577f068e/AC012522p.mp3,[],[]
Accidental Creative,Questions To Ask When You're Stuck,"It’s bound to happen sooner or later. No matter how skilled you are and no matter how well you’ve prepared, you’re inevitably going to find yourself stuck on a tough problem without a clear path forward. It’s tempting in these circumstances to keep your nose down and continue cranking on the problem. The problem with this method is that you may be digging yourself deeper into an existing rut. Sometimes it’s valuable to have a set of questions at the ready to help you reframe, shift, or view the problem through a different window. Below is a set of questions that have been used in various situations to jog new creative thoughts about stubborn problems. The questions can be used on your own but are especially valuable in the context of a team. We have to be willing to immerse ourselves in the process to get to the deeply valuable ideas that reside just on the other side of stasis. Choose a project you’re stuck on, and ask these questions: Is an assumption in the way? What is the worst-case scenario? Could I do the opposite? How can I thrill the end user? What am I afraid of? Do I understand why? Where else has something similar been done? What is expected and why? Who has something to lose? Who is the enemy, and how do we foil them? Who could solve this problem with ease and how? How would my favorite superhero do it? How would my favorite movie character do it? Could I change the medium? Could I ask the question differently? How would a third grader approach this problem? What question do I need to answer first? Is there a resource I’m lacking? How would I describe the problem in three words? Are there subproblems to the main problem? What’s the world like once the problem’s solved? Who can I call for help? Can I create a metaphor for the problem? How would I start over? What’s the primary block and why? Refuse to remain stuck. Ask new questions to spark new insights. Mentioned in this episode: Please Support Our Sponsors: Hello Fresh: Go to HelloFresh.com/50accidental and use code 50accidental for 50% off plus free shipping! Notion: Try Notion AI for free when you go to Notion.com/accidental.",15,21/01/2022,https://artwork.captivate.fm/334418f0-9c98-493c-b592-9979a04f6332/ac-podcast-new.jpg,https://dts.podtrac.com/redirect.mp3/pscrb.fm/rss/p/pdst.fm/e/podcasts.captivate.fm/media/e93d7e6f-f951-44b3-923c-e63b7facae4f/AC012122p.mp3,[],[]
Accidental Creative,Developing Creative Confidence,"Do you ever feel like you don't really belong in the room? Like your ideas just aren't as good as everyone else's? Like everyone else seems to have it figured out and you don't? You're not alone. The number one struggle that many teams I work with have is a lack of creative confidence, whether in presenting ideas or taking risks. On this episode, I discuss three key causes of a lack of creative confidence and one valuable strategy for overcoming each.",22,18/01/2022,https://artwork.captivate.fm/334418f0-9c98-493c-b592-9979a04f6332/ac-podcast-new.jpg,https://dts.podtrac.com/redirect.mp3/pscrb.fm/rss/p/pdst.fm/e/podcasts.captivate.fm/media/347c2749-6101-437e-85df-67ebb260fec2/AC011822p.mp3,[],[]
Accidental Creative,3 Time Blocking Strategies That Unleash Great Work,"When I ask ""what is the one thing that stands in the way of your productivity?"" the most common answer get is ""I don't have enough time!"" But...really? We each have the same amount of time - 168 hours a week. It's not so much about the quantity of time as it is about how we choose to leverage it. In this episode, I share three big time blocking strategies that you can implement to help you produce better creative work in 2022. Mentioned in this episode: Please Support Our Sponsors: Hello Fresh: Go to HelloFresh.com/50accidental and use code 50accidental for 50% off plus free shipping! Notion: Try Notion AI for free when you go to Notion.com/accidental.",24,12/01/2022,https://artwork.captivate.fm/334418f0-9c98-493c-b592-9979a04f6332/ac-podcast-new.jpg,https://dts.podtrac.com/redirect.mp3/pscrb.fm/rss/p/pdst.fm/e/podcasts.captivate.fm/media/ae9c9509-9151-47ef-ab24-f5862dee473b/AC011222p.mp3,[],[]
Accidental Creative,Creative Bravery in 2022,"If I had to choose one gift to impart upon every person I meet - one master key that unlocks their potential - it would be bravery. We need radical bravery in our workplaces, our schools, our neighborhoods, and in our politics. If more people committed to making brave choices daily, we would see stronger, more effective teams, less corruption, less unhealthy conflict, and more progress on the societal issues that truly matter. Organizations need leaders committed to cultivating a culture of bravery, and who themselves are making brave choices in the face of uncertainty. The marketplace needs more business owners who are willing to step up and do the right thing for their employees and their communities, even at the risk of personal cost. And, society needs more people to cultivate brave, empathetic relationships with people who think differently from them. My ambition with this episode is to inspire an epidemic of everyday bravery both in and out of the workplace. Here's to creative bravery in 2022! Mentioned in this episode: Please Support Our Sponsors: Hello Fresh: Go to HelloFresh.com/50accidental and use code 50accidental for 50% off plus free shipping! Notion: Try Notion AI for free when you go to Notion.com/accidental.",22,06/01/2022,https://artwork.captivate.fm/334418f0-9c98-493c-b592-9979a04f6332/ac-podcast-new.jpg,https://dts.podtrac.com/redirect.mp3/pscrb.fm/rss/p/pdst.fm/e/podcasts.captivate.fm/media/89158b33-e2ac-4b11-bce5-38dace152cda/AC010622p.mp3,[],[]
Accidental Creative,3 Ways To Seek Simplicity in 2022,"Needless complexity is often an enemy of the creative process. In this episode, we share three ways to seek simplicity in your life and work in 2022: Processes Expectations Assumptions Get a worksheet to help you apply this framework here . Mentioned in this episode: Please Support Our Sponsors: Hello Fresh: Go to HelloFresh.com/50accidental and use code 50accidental for 50% off plus free shipping! Notion: Try Notion AI for free when you go to Notion.com/accidental.",24,03/01/2022,https://artwork.captivate.fm/334418f0-9c98-493c-b592-9979a04f6332/ac-podcast-new.jpg,https://dts.podtrac.com/redirect.mp3/pscrb.fm/rss/p/pdst.fm/e/podcasts.captivate.fm/media/be372a16-c6cd-415e-87fb-46f2df17a959/AC010322.mp3,[],[]
Accidental Creative,4 Questions To Ask In 2022,"It's that time of year when many people start thinking about their goals, where their life and work will go in the coming year, and changes they might want to make. There are four questions that I've been pondering lately, and on this episode I share them, explain them, and offer my thoughts about how to apply them to help you calibrate your focus and time in 2022. What is my ""defining question""? What do I know, but am afraid to admit? How do I want to grow? What is being asked of me? To get the worksheet for this episode, visit AccidentalCreative.com/2022 . Mentioned in this episode: Please Support Our Sponsors: Hello Fresh: Go to HelloFresh.com/50accidental and use code 50accidental for 50% off plus free shipping! Notion: Try Notion AI for free when you go to Notion.com/accidental.",25,27/12/2021,https://artwork.captivate.fm/334418f0-9c98-493c-b592-9979a04f6332/ac-podcast-new.jpg,https://dts.podtrac.com/redirect.mp3/pscrb.fm/rss/p/pdst.fm/e/podcasts.captivate.fm/media/b5a0c0f7-81d4-4baa-b8c4-5e3673bb1e96/AC122721p.mp3,[],[]
Accidental Creative,The Widest Net (with Pamela Slim),"You can create the most wonderful product or service in the world, but if no one knows about it then it will certainly fail to gain traction. You must be able to find your ideal customer, and figure out how to connect with them in a way that compels them to interact with your work. Today's guest is Pamela Slim. In her new book The Widest Net, she shares a simple framework for getting your work into the world and connecting with those who are likely to love it. Mentioned in this episode: Please Support Our Sponsors: Hello Fresh: Go to HelloFresh.com/50accidental and use code 50accidental for 50% off plus free shipping! Notion: Try Notion AI for free when you go to Notion.com/accidental.",28,20/12/2021,https://artwork.captivate.fm/334418f0-9c98-493c-b592-9979a04f6332/ac-podcast-new.jpg,https://dts.podtrac.com/redirect.mp3/pscrb.fm/rss/p/pdst.fm/e/podcasts.captivate.fm/media/1a6ef41a-5d5f-4e93-8ce6-8a09a4e7ad8a/AC122021p.mp3,[],[]
BBC Science,The wide-ranging effects of climate change,"This week China hit a record high temperature, a scorching 52.2°C, while Death Valley in California measured 53.9°C. Elsewhere, Europe has been battling searing heat and raging wildfires.  

In previous editions of Inside Science we’ve explored the effects of heat on our health. This week we’ve zoomed out to get a wider perspective on the impacts of soaring temperatures.  

First up, Rebecca Tobi from the Food Foundation reveals how this weather will impact the range of foods we are used to seeing on supermarket shelves.  

Next we hear from Hayley Fowler, professor of climate change impacts at Newcastle University. She explains how the jet stream – which plays a large role in the UK’s weather – is affecting extreme weather patterns.  

Another country experiencing particularly extreme weather at the moment is China. BBC correspondent in Hong Kong, Danny Vincent, tells us how record temperatures could have wide-ranging effects beyond China’s borders. 

Changing heat patterns could even unlock new habitats for wildlife. Jo Lines, professor of malaria and vector biology at the London School of Hygiene & Tropical Medicine, says that we need to be aware of mosquito-borne diseases that could take hold in Europe. 

Then it’s off to Reading University, where reporter Harrison Lewis chats to meteorologist Dr Rob Thompson and senior researcher Dr Natalie Harvey, to find out more about how weather balloons can help with storm forecasting.  

Finally, we’re heading back to Trowbridge, near Bath, where Dr Stuart Farrimond explains exactly how our gardens can help in the battle against climate change. 
 
Presenter: Marnie Chesterton 
Producer: Harrison Lewis  
Content producer: Alice Lipscombe-Southwell 
Assistant producer: Robbie Wojciechowski  
Editor: Richard Collings",32,17/08/2023,,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download/proto/http/vpid/p0g20qbq.mp3,[],[]
BBC Science,How social media can affect the health of teenagers,"The Threads social media app launched on 5th July. Instagram users were able to sign up with just a few clicks. It joins a plethora of other social media apps like Snapchat, Twitter and TikTok, all of which are readily accessible on our phones. 

With all these apps at our fingertips, it’s never been easier for us to discover new people to follow, keep in touch with our friends and stay up to date with the latest news about our favourite celebrities. But Professor Devi Sridhar, the chair of global public health at the University of Edinburgh, is concerned about the harmful effect that all these apps could potentially be having on the health of young people. She talks to Marnie Chesterton about why they should be better regulated in order to protect our children. Marnie is then joined by Professor Andrew Przybylski from the University of Oxford who says that more studies need to be carried out.  

Next up we find out more about phages – ‘good’ viruses that infect and destroy bacteria and could hold the key to fighting disease. Tom Ireland, author of a new book, The Good Virus, tells Marnie about the history of phages and their potentially exciting future. 

This week the European Court of Human Rights ruled in favour of middle-distance runner and Olympic champion Caster Semenya in a case related to testosterone levels in female athletes. Marnie speaks to developmental biologist Dr Emma Hilton about what causes differences in sexual development and the impact they can have. 

We also hear from Dr Stuart Farrimond who explains how the microclimates in your garden can affect the plants you can grow. 

Presenter: Marnie Chesterton 
Producer: Harrison Lewis 
Content producer: Alice Lipscombe-Southwell 
Assistant producer: Robbie Wojciechowski 
Editor: Richard Collings",32,10/08/2023,,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download/proto/http/vpid/p0g0r3mk.mp3,[],[]
BBC Science,Mapping the universe,"A rocket launch, super-massive black holes and ghost particles! This past week’s scientific findings are testament to how hard-at-work cosmologists and physicists have been seeking out the fundamental building blocks of our universe and the rules that govern it. 

Professor of Cosmology at UCL, Andrew Pontzen, joins Marnie Chesterton to discuss the lot of them. Euclid took to the stars on Saturday, carrying a wide-angle space telescope that promises the opportunity to create a far larger and accurate 3D map of the universe to anything ever seen before. Gravitational waves detected by the North American Nanohertz Observatory for Gravitational Waves (NANOgrav) provide insight into the role black holes play in galaxy formation. And neutrinos recorded in the remote ices of Antarctica have been detected from the centre of our Milky Way. 

Dr Stuart Farrimond also joins us for the next few weeks with his pitch on the science of gardening. He’ll be digging up facts and tips that will help make the most out of summer blooms. This week Stu unearths how the pH of your soil could be hindering the flowerbeds.

And visit a Welsh quarry with reporter Ella Hubber to hear how a mere 462 million years ago new species were exploding onto the scene. Palaeontologists Dr Joe Botting and Dr Lucy Muir stumbled across the most abundant and rare deposit of soft bodied fossils on record, scoring an archaeological jackpot! 

Presenter: Marnie Chesterton
Producer: Harrison Lewis
Content producer: Alice Lipscombe-Southwell
Assistant producer: Robbie Wojciechowski
Editor: Richard Collings",35,02/08/2023,,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download/proto/http/vpid/p0fzfpx9.mp3,[],[]
BBC Science,Heat and health,"Last summer saw intense heatwaves across the world. And already this year, global air, surface and sea temperatures have hit the highest levels on record. China, India and the US are currently experiencing heatwaves. In June, the UK’s Met Office released a health warning because of the high temperatures.  

In this episode Gaia Vince investigates what causes heatwaves and how hotter weather impacts our health. She finds out how we can prepare ourselves as the temperatures rise.  

Gaia is joined by Peter Stott at the Met Office Centre for Climate Prediction, who reveals more about the forecast and what causes heatwaves.  

She also speaks to Bob Ward, policy director at the Grantham Research Institute on Climate and the Environment, who gives us the lowdown on the UK’s heat health warning system and says what the future could look like if we continue to miss climate targets. 

In addition, Dann Mitchell, professor of climate science at the University of Bristol, discusses the health impacts of extreme heat.  

Guillermo Rein, professor of fire science at Imperial College London, explains what sparks wildfires and how they spread. 

Elsewhere, Germany has launched a high-tech heat health warning system to warn people when the temperatures are rocketing. Gaia speaks to Andreas Matzarakis, from Albert Ludwig University in Freiburg, who developed the system.

Presenter: Gaia Vince 
Producer: Harrison Lewis 
Content Producer: Alice Lipscombe-Southwell 
Assistant Producer: Robbie Wojciechowski 
Editor: Richard Collings",29,27/07/2023,,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download/proto/http/vpid/p0fy21hn.mp3,[],[]
BBC Science,The science of sound,"Scientists, conservationists and other researchers are using audio soundscapes in innovative ways to record the natural world in rich detail and help develop strategies to preserve it.   

Gaia Vince visits the Dear Earth exhibition at London’s Southbank Centre where she interacts with the ‘Tell It To The Birds’ artwork by Jenny Kendler. This piece transforms spoken word into birdsong, which Jenny hopes will help raise awareness of threatened species. She is joined by Dr Patricia Brekke from the Zoological Society of London who reveals more about the threats faced by birds.  

We then visit the Knepp Estate to meet ecologist Penny Green, who reveals more about the value of audio for her work.   

Gaia then speaks to Dr Alice Eldridge, an acoustics expert from the University of Sussex, who has spearheaded the Wilding Radio project at the Knepp Estate in Sussex. She was curious to find out whether the sounds in the environment would change following the introduction of beavers to the estate. In collaboration with arts cooperative Soundcamp, she built high-quality, solar-powered equipment to continuously broadcast the soundscape from above and below the water.

While we can record animals which we currently share the world with, what about those that have been lost forever? Cheryl Tipp, the British Library’s curator of wildlife and environmental sounds, looks after the library’s audio collection of more than 250,000 species and habitat recordings. She shares the heartbreaking tale of a now-extinct bird and explains why sound is such a valuable resource.   

Finally, Dr Tim Lamont, a marine biologist from Lancaster University, tells us why a degraded coral reef sounds different from a healthy one. He explains how broadcasting the sounds of a healthy reef can help attract more marine wildlife to an area.

Presenter: Gaia Vince 
 Producer: Hannah Fisher 
Content Producer: Alice Lipscombe-Southwell 
Editor: Richard Collings",35,19/07/2023,,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download/proto/http/vpid/p0fxjc8d.mp3,[],[]
BBC Science,The Kakhovka dam and global food security,"On Tuesday, the United Nations reported that the breach of the Nova Kakhovka dam on the Dnipro River in Ukraine will impact heavily on global food security, causing a rise in food prices and leaving many without access to clean drinking water. 

Nine days after the disaster Gaia looks to the future alongside Kira Rudyk, Ukrainian MP who is also leader of the opposition party Golos and Laura Wellesley, senior research fellow in the Environment and Society Programme at Chatham House.

Earlier this week the three-year inquiry into COVID began, seeking ‘to examine the UK’s response to and impact of the COVID-19 pandemic and learn lessons for the future.’ Eyes are on the inquiry from many angles. Inside Science looks at what scientists hope to contribute and learn from it, with author and broadcaster Philip Ball.

Also, a spike in North Atlantic sea temperatures has sparked concern among scientists. Richard Betts, head of climate impacts at the Met Office, talks through the factors that have coincided to form the anomaly. 

Presenter: Gaia Vince
Producer: Harrison Lewis
Assistant producer: Robbie Wojciechowski
Editor: Richard Collings",27,13/07/2023,,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download/proto/http/vpid/p0fvl452.mp3,[],[]
BBC Science,An ocean of opportunities,"For World Ocean Day, Gaia Vince finds out how the planet’s seas could help us to generate clean power, capture CO2 and feed the world. 

Gaia is joined in the studio by science journalist and marine biologist Olive Heffernan. She dives into the controversy regarding the potential of mining in deep oceans and discusses whether the seas could become the location for Industrial Revolution 2.0.

We’re used to seeing seaweed wrapped around our sushi rolls but it’s so much more than that. As well as being a tasty addition to what we eat, seaweed plays a vital role in absorbing CO2. Gaia speaks to Vincent Doumeizel, a senior adviser on oceans to the UN Global Compact; he’s also the food programme director at the UK-based charity Lloyd’s Register Foundation. He’s confident that seaweed could enable us to sustainably feed a growing global population in the coming decades.

Phytoplankton – microscopic species of algae that exist on the surface of the sea – also absorb huge amounts of carbon from the atmosphere. Sir David King, founder and chair of the Climate Crisis Advisory Group and former chief scientific adviser to the UK Government has the radical idea that artificial whale poo could boost phytoplankton growth, leading to an increase in fish stocks and, consequently, improved biodiversity in the oceans. He tells Gaia about his project and the potential it has for carbon capture.

When we think of energy generation from the oceans, we tend to think of offshore technology such as wind turbines. But what about generating electricity using the water itself? Gaia speaks to Eco Wave Power’s Inna Braverman who reveals how her project harnesses the power of the waves by attaching to existing coastal structures such as piers and jetties, to provide a source of clean, renewable energy. 

Presenter: Gaia Vince
Producer: Hannah Fisher
Content Producer: Alice Lipscombe-Southwell
Editor: Richard Collings",33,05/07/2023,,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download/proto/http/vpid/p0ft1dfd.mp3,[],[]
BBC Science,AI and human extinction,"In the headlines this week eminent tech experts and public figures signed an open letter that read “Mitigating the risk of extinction from AI should be a global priority alongside other societal-scale risks such as pandemics and nuclear war.”

One of the signatories was Geoffrey Hinton, the so-called ‘godfather of AI’. He’s  become so concerned about the risks associated with artificial intelligence that he recently decided to quit his job at Google, where he had worked for more than a decade. 

But are these concerns justified, or is it overblown scaremongering? And should we start prepping for a Terminator-style takeover? To get the answers, presenter Gareth Mitchell is joined by computational linguist Prof Emily M. Bender from the University of Washington along with Dr Stephen Cave, Director at the Leverhulme Centre for the Future of Intelligence (CFI). 

Next up, we hear from Prof Carl Sayer at UCL, along with Dr Cicely Marshall and Dr Matthew Wilkinson from the University of Cambridge, to dig into the science behind wildflower meadows and whether they can boost biodiversity and even help ease climate change.  

Finally, have you heard about Balto the sled dog? He was part of a life-saving mission in the 1920s and now he has the chance to be a hero once more. His DNA has been studied by the Zoonomia project, which is using databases of genomes from hundreds of mammals to build a better picture of evolution. This data could then be used help identify those animals that are at the greatest risk of extinction. 

Presenter: Gareth Mitchell
Producer: Harrison Lewis
Content Producers: Ella Hubber and Alice Lipscombe-Southwell
Editor: Richard Collings",27,29/06/2023,,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download/proto/http/vpid/p0frq6tm.mp3,[],[]
BBC Science,The benefits and problems of eDNA,"This week, we hear from the University of Florida’s Dr David Duffy. He heads up a team of researchers who are studying sea turtles. In order to track the animals and their diseases, the scientists devised a method of collecting fragments of DNA from tanks at the university’s turtle hospital, as well as from sand and water in the local environment. While they found plenty of turtle DNA, they were surprised to uncover large amounts of high-quality human eDNA. Duffy tells us all about the study and his surprising findings, but also highlights the ethical problems this could raise. We are then joined by Dr Matt Clark from the Natural History Museum, and Sir Jonathan Montgomery from University College London, to discuss the ins and outs of eDNA – how it can be beneficial for conservation, forensics and healthcare, but could also be problematic from a privacy perspective. 

Muriel Rabone and Dr Adrian Glover from the Natural History Museum have compiled an extensive checklist of all the species present in the remote Clarion-Clipperton Zone, which is an area twice the size of India, five kilometres deep in the Pacific Ocean. While you might expect this part of the sea to be devoid of life, the organisms that live there are surprisingly diverse, and we still know little about them. But the region is also chock-full of in-demand rare-earth metals. 

And we are joined by Dr Katie King to talk over some of her favourite science stories of the week, followed up by Helen Keen, who gets the kettle on to reveal more about the surprising physics behind a cup of coffee. Milk and two sugars for us, please. 

Presenter: Gareth Mitchell
Producer: Hannah Fisher
Content Producer: Alice Lipscombe-Southwell",30,21/06/2023,,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download/proto/http/vpid/p0fqfj9r.mp3,[],[]
